id,login,display_name,type,broadcaster_type,description,profile_image_url,offline_image_url,view_count,created_at,_channel_tags
132988245,6abin,6abin,,,"Ex CEO Myth's Legion, stream presque tous les jours traiiinquillement",https://static-cdn.jtvnw.net/jtv_user_pictures/6c7c8885-1288-418c-b664-573900eb548d-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/a63dd5bf-d1bf-4e1e-b89d-4bfda6d1dc41-channel_offline_image-1920x1080.jpeg,87.0,2016-08-23T21:53:43Z,"['Vtuber', 'Discussion', 'DroitsLGBTQIA', '100Percent', 'Français', 'Aventure', 'LetsPlay']"
766484887,rngdeath_,rngdeath_,,affiliate,"salut je suis death j'ai un nardo nommer arceim celui que vous verrez en stream je fait un peut de tout les jeux cod,ow,gta,vrchat, etc venez me rejoindre sur mes stream ou sur mon discord https://discord.gg/W3Uxt4Heq8",https://static-cdn.jtvnw.net/jtv_user_pictures/b3baf508-e1ba-493d-9adf-7be8e8a608fc-profile_image-300x300.png,,1.0,2022-01-27T00:41:36Z,"['vtuber', 'francais', 'fr', 'fun', 'vtuberfrancais', 'français', 'chil', 'gaming', 'vtuberfr', 'Français']"
176403357,eldi_nya,eldi_nya,,affiliate,VTUBER FR ♥ Stream du Mardi au Samedi à partir de 20h ! Chill ♦ Papotage ♦ Bouffe ♦ Multigaming ♦ Fous rires garantis ♦ Découverte & Let's play ♦ Tue ses coéquipiers par inadvertance (oups),https://static-cdn.jtvnw.net/jtv_user_pictures/4b26efe6-8faf-4816-bd2e-824c691d364f-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/5a7be0eb-d39d-47d0-949f-ba8a2352bd22-channel_offline_image-1920x1080.png,9636.0,2017-10-03T19:44:29Z,"['Vtuber', 'Femme', 'English', 'Français', 'Horror']"
485231897,lel0tus,LeL0tus,,affiliate,"""Tout est relativement relatif, je dirais."" Dire que tout est relatif c'est reconnaitre que ces propos sont relatif.Venez me voir, relativement souvent.",https://static-cdn.jtvnw.net/jtv_user_pictures/cbdb4a9a-b061-4b0d-bf69-bf78c1c820d4-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/56df40ab-30bb-46e9-b9bb-c842ff2a0052-channel_offline_image-1920x1080.png,1636.0,2020-01-12T13:14:12Z,"['Détente', 'Aide', 'Vtuber', 'Partieaveclesspectateurs', 'Musique', 'joueurdébutant', 'Chill', 'Kiriko', 'Français']"
413542448,eevylina,Eevylina,,affiliate,"Hi ! Bienvenue sur la chaine d'une apprentie magical girl passionnée par le dessin et les jeux vidéos ! Venez rejoindre les petites étoiles dans le tchat pendant des lives dessins, jeux multi et jeux solos ~",https://static-cdn.jtvnw.net/jtv_user_pictures/55c271df-4844-44ff-83d7-bcaa02839a3d-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/2349b470-9dc8-4d17-8ecd-af132c0508f4-channel_offline_image-1920x1080.png,533.0,2019-01-31T19:03:20Z,"['Vtuber', 'VtuberFR', 'Français']"
202448485,skuiktv,skuiktv,,affiliate,"Ayo bienvenue sur la chaine de Skuik, streamer MMORPG principalement, ancien joueur Black Desert Online. Vous me retrouverez désormais sur Lost Ark le Dimanche et le Jeudi soir. il m'arrive de stream de façon imprévu. Enfin moi je vous dit bienvenue et puis arrête de lire viens sur le live ^^",https://static-cdn.jtvnw.net/jtv_user_pictures/4b42947f-55f1-4866-9a7d-82738d5a6c90-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/ae6d31af-1a07-4dcb-a4a5-5c8dc3a02c97-channel_offline_image-1920x1080.png,1823.0,2018-03-04T19:03:54Z,"['chill', 'grind', 'HM', 'Vtuber', 'Survial', 'Moddé', 'Français']"
465443609,bans_octo,Bans_octo,,affiliate,"Coucou, je suis Ban's, ici, je te propose des lives à l'ambiance festive, inspiré des parc de loisir et des fêtes foraines ! On se retrouve chaque Vendredi à 21h pour jouer ensemble à divers jeu !  J’espère que ça te plaira !",https://static-cdn.jtvnw.net/jtv_user_pictures/ae1afe62-ee98-4f69-8024-ab5b94e2b89c-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/a2cdf32c-d461-4f73-9282-594dbb3136f5-channel_offline_image-1920x1080.jpeg,876.0,2019-10-04T20:06:31Z,"['Vtuber', 'chill', 'Français']"
52549283,yemetis,Yemetis,,affiliate,ღ꧁ღ╭⊱🌸 Concept character /// Illustration /// French Vtuber 🌸⊱╮ღ꧂ღ ,https://static-cdn.jtvnw.net/jtv_user_pictures/d8e32abb-401f-4e02-8347-68e6dbd05476-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/38718221-0b24-4572-90cd-e09e404bf9c6-channel_offline_image-1920x1080.png,154007.0,2013-12-02T12:31:48Z,"['vtuber', 'dessin', 'manga', 'vtuberfr', 'Illustration', 'ArtCommissionsOpen', 'Français', 'BD']"
728238499,trishael_,Trishael_,,affiliate,"Ici on mélange pipouniaiserie, cookies et métal ! HEADBANG",https://static-cdn.jtvnw.net/jtv_user_pictures/9d65bca1-c80c-47eb-a1ab-d43f4162b85f-profile_image-300x300.png,,287.0,2021-09-20T18:48:48Z,"['France', 'VTuber', 'Metal', 'Partieaveclesspectateurs', 'Français']"
429341832,soimkiyo,SoImKiyo,,affiliate,🇫🇷 | I am here with my cute little animal Shōakuma to conquer the world *villain laugh*. Watch my stream for some frenchy funny time,https://static-cdn.jtvnw.net/jtv_user_pictures/f03c7637-3f6b-49de-85f9-d807355a4404-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/dcaea2d7-39de-4130-b52a-551649fe61cc-channel_offline_image-1920x1080.png,3607.0,2019-04-11T08:17:18Z,"['Vtuber', 'Demon', 'France', 'Français', 'Valorant']"
85615447,missagz,MISSAGZ,,affiliate,MIAOU - Who are you ?,https://static-cdn.jtvnw.net/jtv_user_pictures/90d551bc-9157-4b7b-a6f8-a82ad1f162c8-profile_image-300x300.png,,225.0,2015-03-19T20:44:08Z,['Français']
802882537,iotadraco,iotaDraco,,affiliate,Coucou ~ Je suis Iota Draconis une Vtubeuse trou noir encore débutante! Je suis une fan de jeux-vidéos en tout genre mais surtout les RPG et jeux indés. Sinon je fais un peu de tout et j'adore discuter alors n'hésitez pas à venir dire coucou! ,https://static-cdn.jtvnw.net/jtv_user_pictures/2488df4b-27b2-4bee-96f6-665b2768b733-profile_image-300x300.png,,0.0,2022-06-19T14:30:06Z,"['vtuber', 'LGBT', 'vtuberfr', 'FR', 'EN', 'BlackHole', 'Français']"
278944544,jaster__blade,Jaster__Blade,,affiliate,"Un renard bleu !!! accro aux jeux vidéo depuis longtemps, je stream généralement tout les jours sur divers jeux, que ce sois découverte ou anciens jeux CODE CREATEUR : JASTER-BLADE",https://static-cdn.jtvnw.net/jtv_user_pictures/b0b7dfb2-f19f-48c5-9769-27fb96d47f3a-profile_image-300x300.jpeg,https://static-cdn.jtvnw.net/jtv_user_pictures/a900984d-c24b-4c11-8abd-eebd11c8e03b-channel_offline_image-1920x1080.jpeg,5022.0,2018-11-28T13:18:13Z,"['Furry', 'FurryFandom', 'vtuber', 'français', 'vtubing', 'chill', 'Fortnite', 'Partiepersonalisée', 'PartiePerso', 'Français']"
90383346,clemca,ClemCa,,affiliate,Certified weeb. Male vtuber. Streaming games for fun from time to time.,https://static-cdn.jtvnw.net/jtv_user_pictures/5ac724b4-5fac-412e-a7f2-f7b84ce9f01e-profile_image-300x300.jpeg,https://static-cdn.jtvnw.net/jtv_user_pictures/270bb5cd-00be-4f0f-905e-777014efa704-channel_offline_image-1920x1080.jpeg,290.0,2015-05-06T08:18:49Z,"['PlayingwithViewers', 'Vtuber', 'Français']"
31698873,akiratomi,AkiraTomi,,,A little avali lost in some games who loves killing people and be silly :3 ,https://static-cdn.jtvnw.net/jtv_user_pictures/9af45c92-e052-49f5-957e-7777a765079a-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/f32846e5-f5d8-469b-9286-4a2112c34b23-channel_offline_image-1920x1080.png,640.0,2012-06-28T12:46:08Z,"['englIsh', 'VT', 'Français']"
107900674,valeendra,Valeendra,,affiliate,Votre Vtuber idol un peu rock'n'roll (et légèrement vampirique) préféré (￢‿￢ ),https://static-cdn.jtvnw.net/jtv_user_pictures/334ebd1c-546c-4e26-8ba5-9fa85650fe11-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/9777d747-4537-48c7-ac78-7578ab725398-channel_offline_image-1920x1080.jpeg,3596.0,2015-11-24T18:50:41Z,"['vtuber', 'Français']"
186886371,ekimeiji,EkImeiji,,affiliate,"OI OI !!! Vtuber Franco-Japonais parlant également Anglais Dévoreur de Meme et d'Anime, je stream principalement du jeux vidéo pour être originale. N'hésitez pas à follow pour ne pas manquer mes streams pour des barres de rires. Comique et Punching Ball de la Vdentity ",https://static-cdn.jtvnw.net/jtv_user_pictures/a5ddc4d0-c416-46cf-b9b2-fce61c22eff8-profile_image-300x300.png,,193.0,2017-12-22T19:34:07Z,"['VtuberFR', 'Vtuber', 'Anime', 'Petitstreamer', 'Vdentity', 'Français']"
420647057,nala_universe,Nala_Universe,,affiliate,"Bonjour, lionne passionnée de jeux vidéos depuis petite (sans blague ?), je stream tous les jours sauf le jeudi. Lionne majeure, tatouée et vaccinée, viens discuter de tout et de rien, avec humour. N'hésite pas à rejoindre ma tribu de lions ! l Contact : nala.universepro@gmail.com",https://static-cdn.jtvnw.net/jtv_user_pictures/804ff708-b4e2-44f7-906c-f9a45c89ef6c-profile_image-300x300.png,,13715.0,2019-03-02T11:30:59Z,"['vtuber', 'chill', 'Français']"
710942159,bulbyzar_geme,bulbyzar_geme,,affiliate,,https://static-cdn.jtvnw.net/jtv_user_pictures/6068ff73-0ec4-42a1-8885-1b30bcae24e3-profile_image-300x300.png,,136.0,2021-07-25T17:55:57Z,"['Loquace', 'France', 'français', 'AMA', 'détente', 'animé', 'vtuber', 'vtuberfr', 'partiesaveclesspectateur', 'Français']"
791086832,blue_tea972,Blue_Tea972,,,Un chat de l'espace venu sur terre pour étudier les loisirs des humains. ,https://static-cdn.jtvnw.net/jtv_user_pictures/5ea253f5-29ff-4b61-9be4-f02d7d41d650-profile_image-300x300.png,,0.0,2022-04-26T17:02:57Z,"['Vtuber', 'VtuberFR', 'Française', 'Martinique', 'Français']"
148110964,marshellle,Marshellle,,,"Artiste Freelance/Vtubeuse et meme vivant. 🤡 Je streame principalement du dessin, mais aussi joue à des jeux malgré un skill quasi inexistant.",https://static-cdn.jtvnw.net/jtv_user_pictures/90d15718-3550-4941-83bf-a7a17ef22cc0-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/f875af61-ddd7-4754-9e46-c4c0d775bba9-channel_offline_image-1920x1080.png,30418.0,2017-02-18T18:54:38Z,"['vtuber', 'frvtuber', 'Français']"
245431753,lixod_the_creator,lixod_the_creator,,,"Tu n'a rien à faire et tu veux venir passer du bon avec un joueur possédant trois neurones actifs ? Alors tu es au bon endroit, ramène tes p'tites fesses et viens t'amuser (en plus je suis hyper drôle promis)",https://static-cdn.jtvnw.net/jtv_user_pictures/37bf7e88-ebfc-4d9a-af8e-7910d76158e5-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/8c265fc6-c5e8-4cc3-a7b2-28cf0d5b62f1-channel_offline_image-1920x1080.png,142.0,2018-08-04T13:12:20Z,"['Vtuber', 'LGBT', 'Drops', 'englIsh', 'Français']"
207023087,heartwing_daraco,Heartwing_Daraco,,affiliate,Demi dragon vtuber qui aime bien s'amuser avec tout et rien à la fois. Aime également partager des coups de cœur,https://static-cdn.jtvnw.net/jtv_user_pictures/e3177338-4476-495b-8367-167238cd0eee-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/2a3a2fe7-ca87-499b-b74a-b1db16f7a682-channel_offline_image-1920x1080.png,601.0,2018-03-20T14:16:40Z,"['PC', 'France', 'vtuber', 'vtuberfr', 'daraco', 'vstreamerfr', 'collab', 'humour', 'autiste', 'Français']"
256638130,huecotv,HuecoTV,,affiliate,"Minasan Kon'nichiwa - La chose la plus importante, c’est d’être vous même. #PlusUltra 💜",https://static-cdn.jtvnw.net/jtv_user_pictures/10b945a4-42f1-42d6-a67d-641add216817-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/363e55d8-75f7-4d54-845c-2e7326fdef69-channel_offline_image-1920x1080.png,19891.0,2018-09-09T10:18:37Z,"['vtuber', 'fr', 'coop', 'discord', 'tof', 'twitter', 'anime', 'manga', 'gaming', 'french']"
411233454,aquafox_officiel,aquafox_officiel,,affiliate,Jeune V-tuber de 18 ans. ^^,https://static-cdn.jtvnw.net/jtv_user_pictures/e86b0e42-c2d3-4d3d-98a6-a247397d4a72-profile_image-300x300.png,,1035.0,2019-01-21T18:15:31Z,"['Belge', 'France', 'Belgique', 'Vtuber', 'Jeux', 'Vtuberfr', '3d', 'Français', 'Drop', 'drops']"
477969109,xilase_le_vongola,xilase_le_vongola,,affiliate,Vtuber FR énorme fan de Katekyo hitman reborn je stream généralement le week end et en semaine quand j'ai le temps. je fait surtout du JV mais aussi de la discussion et de la construction de GUNDAAAAAAM!!!!! Viens donc nous rejoindre petite palourde égarer :) ,https://static-cdn.jtvnw.net/jtv_user_pictures/4d571d21-6d23-4e16-b8ec-e0d73a4f9f94-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/5d9a430d-869f-4b50-a01c-1230ca9124c0-channel_offline_image-1920x1080.png,77.0,2019-12-15T14:11:19Z,"['Vtuber', 'fun', 'discussion', 'VtuberEN', 'VtuberFR', 'tournoi', 'il', 'Français']"
158180978,fulbii,fulbii,,affiliate,"Hey hey tout le monde. Je suis un petit Vtuber de 22 ans, vous trouverez ici du League of Legends ou d'autre jeu en tout genre que j'apprécie partager ! Ici on parle de tout, de manga, d'anime, de politque, de chien, de tortue.. N'hésitez pas a me partager tout ce que vous aimez !!",https://static-cdn.jtvnw.net/jtv_user_pictures/860278fb-ca26-4eb5-a579-6afa8895d72d-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/cdeb46af-dd2c-4373-ad44-d997ae6ab208-channel_offline_image-1920x1080.png,1025.0,2017-05-28T14:27:25Z,"['vtuber', 'vtuberFR', 'Gameviewer', 'Français']"
767523102,renadiaa,renadiaa,,affiliate,Meow 😻 Vtubeuse Française 👻 Vtubeuse Affilié 👾,https://static-cdn.jtvnw.net/jtv_user_pictures/e60d8bf1-98fc-4936-ae61-4bccaa945f74-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/b347aef7-0812-4a03-acce-2a93cb3313c8-channel_offline_image-1920x1080.png,1785.0,2022-01-30T00:24:24Z,"['vtuber', 'france', 'vtuberfr', 'Français']"
405563266,azekiavt,AzekiaVT,,affiliate,⛩️  Un jeune renard curieux venu découvrir le monde des humains ! ⛩️ Vtuber ⛩️ FR ⛩️ 𝗶𝗹 / 𝗹𝘂𝗶 ⛩️  (´・ω・)っ▀̿̿ ,https://static-cdn.jtvnw.net/jtv_user_pictures/43369ebd-e3b1-4955-b21e-211efbfc6ddd-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/ef30cc8e-eb3b-4d37-abb6-4984aeb6a4b0-channel_offline_image-1920x1080.png,11541.0,2018-12-30T23:37:29Z,"['Vtuber', 'Il', 'VtuberFR', 'Détente', 'Anime', 'Manga', 'Renard', 'Français']"
192373847,kazumakog,kazumakog,,affiliate,"Hey salut tout le monde, j'espère que vous allez bien car moi j'ai la super forme. Installez vous confortablement pour voir du Gameplay en masse sur pc. Dans la joie et la bonne humeur 😁",https://static-cdn.jtvnw.net/jtv_user_pictures/0d2fafbb-d54f-4177-a470-69721d77b845-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/723f0c2a-7069-4e60-b596-b53aa53aeb0e-channel_offline_image-1920x1080.jpeg,4706.0,2018-01-23T11:37:38Z,"['survie', 'retour', 'gaming', 'simulation', 'français', 'chill', 'détente', 'train', 'vtuber', 'Français']"
90064150,jeanbada01,jeanbada01,,,Moi j'aime ma banque,https://static-cdn.jtvnw.net/jtv_user_pictures/0fd8912c-3471-49f6-ae66-f68e021000c2-profile_image-300x300.png,,529.0,2015-05-02T15:39:19Z,"['Furry', 'Vtuber', 'pngtuber', 'Français']"
228925556,lauwail,LauWail,,affiliate,,https://static-cdn.jtvnw.net/jtv_user_pictures/ab48f32b-1fdc-4f8b-86a8-47353efeae62-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/9bd5783a-92f1-45f0-9d0c-1c871817a028-channel_offline_image-1920x1080.png,12577.0,2018-06-05T18:14:35Z,"['vtuber', 'vtuberfr', 'Art', 'commission', 'artist', 'gaming', 'rexouium', 'Français']"
540802889,oxynix_,Oxynix_,,affiliate,"Yeloo ~ Je suis une sorcière déchue, gardienne des âmes égarées... Mes streams sont tes safe place👻Je suis en stream casi tous les soirs à 19h ! 🖤",https://static-cdn.jtvnw.net/jtv_user_pictures/318628c3-1066-4249-b28d-2390bc92a9a9-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/1a9d4bf2-1596-4893-b793-ae8ccbbc500a-channel_offline_image-1920x1080.png,432.0,2020-06-07T19:30:31Z,"['France', 'Vtuber', 'Féminin', 'Oxynix', 'Witchcraft', 'VtuberFR', 'SafePlace', 'Français']"
61007431,tomychaz,TomyChaz,,affiliate,"Chaîne principalement gaming. J'aime partager mes parties. 😁 Je joue à tout type de jeux. Si l'ambiance vous plaît, n'hésitez pas à venir dire bonjour. 😊",https://static-cdn.jtvnw.net/jtv_user_pictures/f9374073-c199-4353-8f8f-3fd2e31a6672-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/5a438b62-ca19-4380-9040-2d15bd54167b-channel_offline_image-1920x1080.jpeg,4316.0,2014-04-16T18:45:54Z,"['Vtuber', 'vtuberfr', 'Français']"
412418809,rinkusamatv,RinkuSamaTV,,affiliate,"Gamer du dimanche et fan du Japon, je vous propose de passer un bon moment en ma compagnie sur diverses activités (Gaming, Apprentissage, Réaction, ...), tout en buvant un bon thé.",https://static-cdn.jtvnw.net/jtv_user_pictures/b3161f69-311c-47a1-9bb4-66b196b97be7-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/2b6245f4-a961-41ac-90b8-1db4bf2b0285-channel_offline_image-1920x1080.jpeg,2951.0,2019-01-26T20:20:41Z,"['FR', 'Détente', 'VTuber', 'SoundBoard', 'LP', 'Français']"
750679937,itzshako,ItzShako,,affiliate,A Guy That Want To Be A Influencer On Twitch And If I get 500 Followers i'll do Face Cam Lives,https://static-cdn.jtvnw.net/jtv_user_pictures/5855ded0-1833-4be0-a420-d129ff6f4734-profile_image-300x300.png,,1101.0,2021-12-07T14:49:03Z,"['Horreur', 'Chill', 'VTUBER', 'Français']"
403278667,orekiru,orekiru,,affiliate,🖤,https://static-cdn.jtvnw.net/jtv_user_pictures/fd1e0869-0c39-48df-aad6-daf8fdc4bf79-profile_image-300x300.png,,5251.0,2018-12-20T23:25:18Z,"['Anime', 'Détente', 'France', 'Vtuber']"
432889158,xxnekootakuxx,xXNekoOtakuXx,,affiliate,VTuber FR - Je live tous les jours sur divers jeux vidéo. Je souhaiterais faire de mon mieux sur la plate-forme alors j'espère un jour être au niveau et je remercie d'avance de votre aides.,https://static-cdn.jtvnw.net/jtv_user_pictures/d087f926-373a-4ec0-9bf8-78984aa5cb1f-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/712e49f7-177f-4bde-a30e-c5f5bea91d8a-channel_offline_image-1920x1080.png,0.0,2019-04-28T20:56:15Z,"['Français', 'VTuber', 'VTuberFR', 'DragonBallZ', 'Action', 'Aventure', 'Anime', 'Discussion', 'Fun']"
129823590,soundfox_,SoundFox_,,,Me connait pas assez pour faire une bio...,https://static-cdn.jtvnw.net/jtv_user_pictures/18d7ab4b-93c1-4f96-97d7-370d7dc7509d-profile_image-300x300.png,,21.0,2016-07-17T21:09:11Z,"['Furry', 'Fr', 'Eng', 'Vtuber', 'English', 'Français']"
133058629,raisindeloup,Raisindeloup,,affiliate,"[ Vtuber FR ] +18, zéro skill mais lvl+999 pour trouver la kinky bad ending des dating sim.",https://static-cdn.jtvnw.net/jtv_user_pictures/ab8cd79b-210f-4bb7-bada-6fd6e905264e-profile_image-300x300.jpeg,https://static-cdn.jtvnw.net/jtv_user_pictures/55b6a238-fdb2-44f2-ba30-19542b8f2c65-channel_offline_image-1920x1080.jpeg,2136.0,2016-08-24T19:44:32Z,"['vtuber', 'vtuberfr', 'Français']"
72432243,shaynis_tv,Shaynis_TV,,affiliate,"Une marseillaise habitant Paris (hé oui xD) Ici on aime les H&S, les jeux de gestions, les jeux indé enfin du Multi quoi xD. Je stream souvent à partir de 16H30/17H00 Tous les jours sauf le Mardi. Chill, Fun & Fails aux rendez-vous !  J'espère que tu passeras un bon moment !",https://static-cdn.jtvnw.net/jtv_user_pictures/571ff500-8093-4edc-9972-d14603de10ee-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/fa93e951-d07d-48cc-9749-5bbf6718f9ee-channel_offline_image-1920x1080.png,2202.0,2014-10-04T16:26:37Z,"['vtuber', 'Détente', 'chill', 'Safe', '1erepartie', 'Français']"
162902830,maximec_,Maximec_,,affiliate,,https://static-cdn.jtvnw.net/jtv_user_pictures/26426c9d-a419-4b02-9566-97578636a6ee-profile_image-300x300.png,,10.0,2017-07-05T17:13:26Z,"['Chill', 'Vtuber', 'Fun', 'Français']"
622250002,chaplumi,chaplumi,,,.٠。hello。٠.          ✨️Je live de temps en temps n'hésite pas à venir !💕✨️         🌸Je more pas mais je fais des câlins🧸 🌸,https://static-cdn.jtvnw.net/jtv_user_pictures/9028e8c0-f45e-4f72-8e99-21268abcfdff-profile_image-300x300.jpeg,,5.0,2020-12-17T23:11:04Z,"['VTUber', 'joué', 'parlé', 'Français']"
529718387,loictomatot,LoicTomatot,,affiliate,"Développeur et illustrateur, monteur photo/audio/vidéo, furry, passionné d'astronomie et voice acting. J'aime partager avec beaucoup de plaisir mes passions et mes créations",https://static-cdn.jtvnw.net/jtv_user_pictures/1fa01f14-d277-4aa3-b5a6-a54d445b21a8-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/32dbc01c-4b17-461f-b20a-c2623c0f854e-channel_offline_image-1920x1080.png,2975.0,2020-05-12T19:12:24Z,"['Furry', 'Protogen', 'Chill', 'Fun', 'Vtuber', 'Détente', 'Artiste', 'Drawing', 'MEEP', 'Français']"
149966773,pluminkoo,Pluminkoo,,affiliate,"Pas de planning, juste du stream pour le plaisir.",https://static-cdn.jtvnw.net/jtv_user_pictures/1187d17c-16f6-4d0f-a046-d8afe7e37d0c-profile_image-300x300.png,,406.0,2017-03-10T05:39:14Z,"['vtuber', 'Français']"
470899757,sskonekoo,sskonekoo,,affiliate, am I an e-girl? maybe 😹 ~UWU~noob but whatever xD,https://static-cdn.jtvnw.net/jtv_user_pictures/6153287e-5ffe-49c5-8f5f-737d6e318901-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/a67e48ec-6ecf-4833-96fc-22bfc0743724-channel_offline_image-1920x1080.jpeg,10303.0,2019-11-04T17:14:12Z,"['anime', 'LGTBQplus', 'cosplay', 'Vtuber', 'cringe', 'belge', 'girl', 'fille', 'Français']"
590238329,darkkyys,DarKKyys,,affiliate,Je fais des trucs des fois... c'est bien ! Viens,https://static-cdn.jtvnw.net/jtv_user_pictures/7832fca6-ffd3-45f9-bb53-91db04c12b35-profile_image-300x300.png,,8.0,2020-09-29T21:23:15Z,"['jeuvidéo', 'sourire', 'talk', 'discussion', 'Vtuber', 'beauté', 'saussices', 'Français']"
441921248,cethwalft,CethWalft,,,"Un jour, je n'aurai pas la flemme de stream",https://static-cdn.jtvnw.net/jtv_user_pictures/da74c956-1114-4c03-b21e-0e81adb89da0-profile_image-300x300.png,,2.0,2019-06-15T00:11:37Z,"['Vtuber', 'Français']"
787693409,mellumine,Mellumine,,,"🌙 Mon début arrive bientôt 🌙 En attendant je fais quelques streams en Nahida (crédit : Kenkenmo6) pour m'habituer à tout ça, c'est parti, j'ai super hâte !✨",https://static-cdn.jtvnw.net/jtv_user_pictures/766d0022-2a1e-43f3-ade2-d03c6832e387-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/90624d2a-c991-402f-ac82-1cc366ea4cde-channel_offline_image-1920x1080.png,0.0,2022-04-13T17:55:54Z,"['vtuberFR', 'nahida', '2d', 'animé', 'vtuber', 'Français']"
457111942,kellynavt,KellynaVT,,affiliate,Et salut!! Moi c'est Kelly et bienvenue sur ma chaine! je suis Transgenre je vous demande donc de faire preuve de respect et de faire un effort au niveau de mes pronoms qui sont féminins et également a mon égare. J'espère que vous vous plairais ici! ,https://static-cdn.jtvnw.net/jtv_user_pictures/01a0a044-6432-4cce-96cc-cfddc41c3736-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/0d7427b4-276e-4aa7-9c5f-df517e91864f-channel_offline_image-1920x1080.jpeg,3587.0,2019-08-25T20:57:47Z,"['Solo', 'Vtuber', 'VtuberFR', 'LGBTQIA', 'Transgender', 'Femme', 'FPS', 'Chill', 'Chatting', 'Français']"
225480668,yayaren1,yayaren1,,,,https://static-cdn.jtvnw.net/jtv_user_pictures/d24e55f4-0da6-4567-a90f-0e5054860837-profile_image-300x300.jpeg,,727.0,2018-05-23T14:55:14Z,"['France', 'vtuber', 'fr', 'Français', 'speedrun']"
556064410,hellzetsu_god,Hellzetsu_God,,affiliate,"Je fait du bon gameplay, askip je suis marrant et je propose des concepts intéressants",https://static-cdn.jtvnw.net/jtv_user_pictures/78ccd1bf-96b5-4f11-bd7f-2f52df7028ad-profile_image-300x300.png,,374.0,2020-07-18T18:05:55Z,[]
37135604,doryl,Doryl,,affiliate,"VTuber Gamer et Taciturne. Spécialiste du ""jeu sorti de nulle part et que personne ne connait"".",https://static-cdn.jtvnw.net/jtv_user_pictures/637c43b0-bcc0-4ed8-b408-cef516569c46-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/7d4c2fa8-fdc3-4ee4-9c07-384b663fe989-channel_offline_image-1920x1080.jpeg,3983.0,2012-10-23T22:23:51Z,"['VTuber', 'VTuberFR', 'PartieTranquille', 'Confort', 'Détente', 'Français']"
78997203,sol_hms,Sol_Hms,,partner,,https://static-cdn.jtvnw.net/jtv_user_pictures/ddff32b5-016b-40f0-9567-df623e7169a8-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/352142ba-2d3e-4b19-abbf-de8589d2aae8-channel_offline_image-1920x1080.jpeg,125541.0,2015-01-05T18:34:51Z,"['Vtuber', 'VtuberFR', 'Comfy', 'chakiparl', 'FinalFantasy', 'Français']"
39491276,monakuen,Monakuen,,affiliate,"Streamer FR/ENG multigaming . Joueur ps5 et switch . Plutot fan de rpg, jeux d'aventure et/ou d'action . Je suis ouvert au proposition si ca me plais bien sur ^^",https://static-cdn.jtvnw.net/jtv_user_pictures/4fe1b895-32d8-44e9-9ba8-d9697be88143-profile_image-300x300.png,,3084.0,2013-01-19T21:58:35Z,"['Détente', 'Vtuber', 'NoBackseat', 'Chill', 'Découverte', 'Français']"
